CMDLINE /Users/jsopkin/Library/Caches/pypoetry/virtualenvs/memory-leak-aQ-LIkNN-py3.11/bin/python flow.py
MEM 63.113281 1694032305.2357
MEM 63.113281 1694032305.3392
MEM 63.113281 1694032305.4411
MEM 63.113281 1694032305.5464
MEM 63.113281 1694032305.6504
MEM 63.113281 1694032305.7561
MEM 63.113281 1694032305.8590
MEM 63.113281 1694032305.9648
MEM 63.113281 1694032306.0705
MEM 63.113281 1694032306.1763
MEM 63.113281 1694032306.2807
MEM 63.113281 1694032306.3864
MEM 63.113281 1694032306.4922
MEM 63.113281 1694032306.5970
MEM 63.113281 1694032306.7018
MEM 63.113281 1694032306.8076
MEM 63.113281 1694032306.9121
MEM 63.113281 1694032307.0147
MEM 63.113281 1694032307.1184
MEM 63.113281 1694032307.2237
MEM 63.113281 1694032307.3269
MEM 63.113281 1694032307.4323
MEM 63.113281 1694032307.5336
MEM 63.113281 1694032307.6370
MEM 63.113281 1694032307.7407
MEM 63.113281 1694032307.8445
MEM 63.113281 1694032307.9486
MEM 63.113281 1694032308.0536
MEM 63.113281 1694032308.1568
MEM 63.113281 1694032308.2577
MEM 63.113281 1694032308.3634
MEM 63.113281 1694032308.4657
MEM 63.113281 1694032308.5708
MEM 63.113281 1694032308.6762
MEM 63.113281 1694032308.7820
MEM 63.113281 1694032308.8852
MEM 63.113281 1694032308.9897
MEM 63.113281 1694032309.0916
MEM 63.113281 1694032309.1938
MEM 63.113281 1694032309.2957
MEM 63.113281 1694032309.4007
MEM 63.113281 1694032309.5064
MEM 63.113281 1694032309.6106
MEM 63.113281 1694032309.7123
MEM 63.113281 1694032309.8157
MEM 63.113281 1694032309.9182
MEM 63.113281 1694032310.0236
MEM 63.113281 1694032310.1246
MEM 63.113281 1694032310.2280
MEM 63.113281 1694032310.3306
MEM 63.113281 1694032310.4325
MEM 63.113281 1694032310.5341
MEM 63.113281 1694032310.6361
MEM 63.113281 1694032310.7385
MEM 63.113281 1694032310.8405
MEM 63.113281 1694032310.9445
MEM 63.113281 1694032311.0477
MEM 63.113281 1694032311.1491
MEM 63.113281 1694032311.2545
MEM 63.113281 1694032311.3585
MEM 63.113281 1694032311.4630
MEM 63.113281 1694032311.5655
MEM 63.113281 1694032311.6684
MEM 63.113281 1694032311.7741
MEM 63.113281 1694032311.8784
MEM 63.113281 1694032311.9819
MEM 63.113281 1694032312.0875
MEM 63.113281 1694032312.1922
MEM 63.113281 1694032312.2950
MEM 63.113281 1694032312.3992
MEM 63.113281 1694032312.5030
MEM 63.113281 1694032312.6053
MEM 63.113281 1694032312.7101
MEM 63.113281 1694032312.8124
MEM 63.113281 1694032312.9132
MEM 63.113281 1694032313.0184
MEM 63.113281 1694032313.1235
MEM 63.113281 1694032313.2269
MEM 63.113281 1694032313.3277
MEM 63.113281 1694032313.4316
MEM 63.113281 1694032313.5373
MEM 63.113281 1694032313.6402
MEM 63.113281 1694032313.7438
MEM 63.113281 1694032313.8469
MEM 63.113281 1694032313.9494
MEM 63.113281 1694032314.0500
MEM 63.113281 1694032314.1538
MEM 63.113281 1694032314.2546
MEM 63.113281 1694032314.3582
MEM 63.113281 1694032314.4616
MEM 63.113281 1694032314.5670
MEM 63.113281 1694032314.6694
MEM 63.113281 1694032314.7706
MEM 63.113281 1694032314.8762
MEM 63.113281 1694032314.9818
MEM 63.113281 1694032315.0827
MEM 63.113281 1694032315.1847
MEM 63.113281 1694032315.2892
MEM 63.113281 1694032315.3916
MEM 63.113281 1694032315.4961
MEM 63.113281 1694032315.5970
MEM 63.113281 1694032315.7017
MEM 63.113281 1694032315.8063
MEM 63.113281 1694032315.9071
MEM 63.113281 1694032316.0104
MEM 63.113281 1694032316.1161
MEM 63.113281 1694032316.2182
MEM 63.113281 1694032316.3220
MEM 63.113281 1694032316.4255
MEM 63.113281 1694032316.5302
MEM 63.113281 1694032316.6336
MEM 63.113281 1694032316.7342
MEM 63.113281 1694032316.8380
MEM 63.113281 1694032316.9388
MEM 63.113281 1694032317.0443
MEM 63.113281 1694032317.1500
MEM 63.113281 1694032317.2542
MEM 63.113281 1694032317.3585
MEM 63.113281 1694032317.4639
MEM 63.113281 1694032317.5693
MEM 63.113281 1694032317.6733
MEM 63.113281 1694032317.7745
MEM 63.113281 1694032317.8765
MEM 63.113281 1694032317.9789
MEM 63.113281 1694032318.0801
MEM 63.113281 1694032318.1824
MEM 63.113281 1694032318.2881
MEM 63.113281 1694032318.3898
MEM 63.113281 1694032318.4936
MEM 63.113281 1694032318.5994
MEM 63.113281 1694032318.7049
MEM 63.113281 1694032318.8104
MEM 63.113281 1694032318.9161
MEM 63.113281 1694032319.0205
MEM 63.113281 1694032319.1232
MEM 63.113281 1694032319.2288
MEM 63.113281 1694032319.3316
MEM 63.113281 1694032319.4354
MEM 63.113281 1694032319.5363
MEM 63.113281 1694032319.6373
MEM 63.113281 1694032319.7430
MEM 63.113281 1694032319.8466
MEM 63.113281 1694032319.9477
MEM 63.113281 1694032320.0535
MEM 63.113281 1694032320.1568
MEM 63.113281 1694032320.2615
MEM 63.113281 1694032320.3638
MEM 63.113281 1694032320.4681
MEM 63.113281 1694032320.5733
MEM 63.113281 1694032320.6790
MEM 63.113281 1694032320.7816
MEM 63.113281 1694032320.8875
MEM 63.113281 1694032320.9919
MEM 63.113281 1694032321.0967
MEM 63.113281 1694032321.2025
MEM 63.113281 1694032321.3083
MEM 63.113281 1694032321.4126
MEM 63.113281 1694032321.5163
MEM 63.113281 1694032321.6219
MEM 63.113281 1694032321.7235
MEM 63.113281 1694032321.8269
MEM 63.113281 1694032321.9312
MEM 63.113281 1694032322.0366
MEM 63.113281 1694032322.1399
MEM 63.117188 1694032322.2446
MEM 63.117188 1694032322.3500
MEM 63.117188 1694032322.4541
MEM 63.117188 1694032322.5550
MEM 63.117188 1694032322.6603
MEM 63.117188 1694032322.7657
MEM 63.117188 1694032322.8669
MEM 63.117188 1694032322.9692
MEM 63.117188 1694032323.0730
MEM 63.117188 1694032323.1786
MEM 63.117188 1694032323.2819
MEM 63.117188 1694032323.3872
MEM 63.117188 1694032323.4899
MEM 63.117188 1694032323.5912
MEM 63.117188 1694032323.6953
MEM 63.117188 1694032323.8003
MEM 63.117188 1694032323.9017
MEM 63.117188 1694032324.0054
MEM 63.117188 1694032324.1090
MEM 63.117188 1694032324.2145
MEM 63.117188 1694032324.3176
MEM 63.117188 1694032324.4233
MEM 63.117188 1694032324.5284
MEM 63.117188 1694032324.6295
MEM 63.117188 1694032324.7315
MEM 63.117188 1694032324.8331
MEM 63.117188 1694032324.9388
MEM 63.117188 1694032325.0443
MEM 63.117188 1694032325.1467
MEM 63.117188 1694032325.2519
MEM 63.117188 1694032325.3545
MEM 63.117188 1694032325.4602
MEM 63.117188 1694032325.5619
MEM 63.117188 1694032325.6656
MEM 63.117188 1694032325.7712
MEM 63.117188 1694032325.8756
MEM 63.117188 1694032325.9763
MEM 63.117188 1694032326.0791
MEM 63.117188 1694032326.1803
MEM 63.117188 1694032326.2841
MEM 63.117188 1694032326.3872
MEM 63.117188 1694032326.4926
MEM 63.117188 1694032326.5984
MEM 63.117188 1694032326.7041
MEM 63.117188 1694032326.8064
MEM 63.117188 1694032326.9122
MEM 63.121094 1694032327.0172
MEM 63.121094 1694032327.1228
MEM 63.121094 1694032327.2259
MEM 63.121094 1694032327.3296
MEM 63.121094 1694032327.4368
MEM 63.121094 1694032327.5378
MEM 63.121094 1694032327.6393
MEM 63.121094 1694032327.7448
MEM 63.121094 1694032327.8476
MEM 63.121094 1694032327.9519
MEM 63.121094 1694032328.0557
MEM 63.121094 1694032328.1611
MEM 63.121094 1694032328.2659
MEM 63.121094 1694032328.3678
MEM 63.121094 1694032328.4733
MEM 63.121094 1694032328.5774
MEM 63.121094 1694032328.6782
MEM 63.121094 1694032328.7837
MEM 63.121094 1694032328.8863
MEM 63.121094 1694032328.9917
MEM 63.121094 1694032329.0966
MEM 63.121094 1694032329.2012
MEM 63.121094 1694032329.3065
MEM 63.121094 1694032329.4080
MEM 63.121094 1694032329.5130
MEM 63.121094 1694032329.6171
MEM 63.121094 1694032329.7195
MEM 63.121094 1694032329.8232
MEM 63.121094 1694032329.9259
MEM 63.121094 1694032330.0280
MEM 63.121094 1694032330.1329
MEM 63.121094 1694032330.2375
MEM 63.121094 1694032330.3431
MEM 63.121094 1694032330.4460
MEM 63.121094 1694032330.5509
MEM 63.121094 1694032330.6557
MEM 63.121094 1694032330.7611
MEM 63.121094 1694032330.8635
MEM 63.121094 1694032330.9692
MEM 63.121094 1694032331.0733
MEM 63.121094 1694032331.1782
MEM 63.121094 1694032331.2817
MEM 63.121094 1694032331.3873
MEM 63.121094 1694032331.4920
MEM 63.121094 1694032331.5947
MEM 63.121094 1694032331.6977
MEM 63.121094 1694032331.8034
MEM 63.121094 1694032331.9091
MEM 63.121094 1694032332.0148
MEM 63.121094 1694032332.1204
MEM 63.121094 1694032332.2260
MEM 63.121094 1694032332.3317
MEM 63.121094 1694032332.4375
MEM 63.121094 1694032332.5412
MEM 63.121094 1694032332.6438
MEM 63.121094 1694032332.7495
MEM 63.121094 1694032332.8536
MEM 63.121094 1694032332.9570
MEM 63.121094 1694032333.0627
MEM 63.121094 1694032333.1646
MEM 63.121094 1694032333.2682
MEM 63.121094 1694032333.3721
MEM 63.121094 1694032333.4772
MEM 63.121094 1694032333.5820
MEM 63.121094 1694032333.6856
MEM 63.121094 1694032333.7893
MEM 63.121094 1694032333.8931
MEM 63.121094 1694032333.9980
MEM 63.121094 1694032334.1038
MEM 63.121094 1694032334.2059
MEM 63.121094 1694032334.3116
MEM 63.121094 1694032334.4174
MEM 63.121094 1694032334.5204
MEM 63.121094 1694032334.6254
MEM 63.121094 1694032334.7304
MEM 63.121094 1694032334.8336
MEM 63.121094 1694032334.9369
MEM 63.121094 1694032335.0417
MEM 63.121094 1694032335.1464
MEM 63.121094 1694032335.2479
MEM 63.121094 1694032335.3535
MEM 63.121094 1694032335.4588
MEM 63.121094 1694032335.5605
MEM 63.121094 1694032335.6620
MEM 63.121094 1694032335.7636
MEM 63.121094 1694032335.8690
MEM 63.121094 1694032335.9727
MEM 63.121094 1694032336.0784
MEM 63.121094 1694032336.1824
MEM 63.121094 1694032336.2835
MEM 63.121094 1694032336.3851
MEM 63.121094 1694032336.4908
MEM 63.121094 1694032336.5923
MEM 63.121094 1694032336.6962
MEM 63.121094 1694032336.8000
MEM 63.121094 1694032336.9023
MEM 63.121094 1694032337.0068
MEM 63.121094 1694032337.1079
MEM 63.121094 1694032337.2118
MEM 63.121094 1694032337.3141
MEM 63.121094 1694032337.4197
MEM 63.121094 1694032337.5221
MEM 63.121094 1694032337.6230
MEM 63.121094 1694032337.7286
MEM 63.121094 1694032337.8343
MEM 63.121094 1694032337.9398
MEM 63.121094 1694032338.0406
MEM 63.121094 1694032338.1440
MEM 63.121094 1694032338.2496
MEM 63.121094 1694032338.3516
MEM 63.121094 1694032338.4527
MEM 63.121094 1694032338.5540
MEM 63.121094 1694032338.6583
MEM 63.121094 1694032338.7591
MEM 63.121094 1694032338.8648
MEM 63.121094 1694032338.9706
MEM 63.121094 1694032339.0730
MEM 63.121094 1694032339.1774
MEM 63.121094 1694032339.2831
MEM 63.121094 1694032339.3860
MEM 63.121094 1694032339.4917
MEM 63.121094 1694032339.5943
MEM 63.121094 1694032339.6983
MEM 63.121094 1694032339.8018
MEM 63.121094 1694032339.9075
MEM 63.121094 1694032340.0090
MEM 63.121094 1694032340.1123
MEM 63.121094 1694032340.2179
MEM 63.121094 1694032340.3230
MEM 63.121094 1694032340.4284
MEM 63.121094 1694032340.5340
MEM 63.121094 1694032340.6397
MEM 63.121094 1694032340.7451
MEM 63.121094 1694032340.8491
MEM 63.121094 1694032340.9503
MEM 63.121094 1694032341.0560
MEM 63.121094 1694032341.1596
MEM 63.121094 1694032341.2646
MEM 63.121094 1694032341.3695
MEM 63.121094 1694032341.4720
MEM 63.121094 1694032341.5778
MEM 63.121094 1694032341.6803
MEM 63.121094 1694032341.7861
MEM 63.121094 1694032341.8886
MEM 63.121094 1694032341.9943
MEM 63.121094 1694032342.0979
MEM 63.121094 1694032342.2010
MEM 63.121094 1694032342.3067
MEM 63.121094 1694032342.4106
MEM 63.121094 1694032342.5163
MEM 63.121094 1694032342.6208
MEM 63.121094 1694032342.7232
MEM 63.121094 1694032342.8286
MEM 63.121094 1694032342.9311
MEM 63.121094 1694032343.0346
MEM 63.121094 1694032343.1402
MEM 63.121094 1694032343.2432
MEM 63.121094 1694032343.3476
MEM 63.121094 1694032343.4499
MEM 63.121094 1694032343.5558
MEM 63.121094 1694032343.6615
MEM 63.121094 1694032343.7636
MEM 63.121094 1694032343.8661
MEM 63.121094 1694032343.9679
MEM 63.121094 1694032344.0697
MEM 63.121094 1694032344.1714
MEM 63.121094 1694032344.2729
MEM 63.121094 1694032344.3768
MEM 63.121094 1694032344.4799
MEM 63.121094 1694032344.5856
MEM 63.121094 1694032344.6888
MEM 63.121094 1694032344.7910
MEM 63.121094 1694032344.8967
MEM 63.121094 1694032344.9982
MEM 63.121094 1694032345.1006
MEM 63.121094 1694032345.2049
MEM 63.121094 1694032345.3074
MEM 63.121094 1694032345.4105
MEM 63.121094 1694032345.5142
MEM 63.121094 1694032345.6181
MEM 63.121094 1694032345.7232
MEM 63.121094 1694032345.8273
MEM 63.121094 1694032345.9303
MEM 63.121094 1694032346.0358
MEM 63.121094 1694032346.1413
MEM 63.121094 1694032346.2470
MEM 63.121094 1694032346.3525
MEM 63.121094 1694032346.4582
MEM 63.121094 1694032346.5627
MEM 63.121094 1694032346.6682
MEM 63.121094 1694032346.7727
MEM 63.121094 1694032346.8740
MEM 63.121094 1694032346.9795
MEM 63.125000 1694032347.0850
MEM 63.125000 1694032347.1885
MEM 63.125000 1694032347.2918
MEM 63.125000 1694032347.3931
MEM 63.125000 1694032347.4975
MEM 63.125000 1694032347.5983
MEM 63.125000 1694032347.7006
MEM 63.125000 1694032347.8038
MEM 63.125000 1694032347.9095
MEM 63.125000 1694032348.0142
MEM 63.125000 1694032348.1176
MEM 63.125000 1694032348.2220
MEM 63.125000 1694032348.3230
MEM 63.125000 1694032348.4251
MEM 63.125000 1694032348.5305
MEM 63.125000 1694032348.6323
MEM 63.125000 1694032348.7363
MEM 63.125000 1694032348.8406
MEM 63.125000 1694032348.9462
MEM 63.125000 1694032349.0500
MEM 63.125000 1694032349.1514
MEM 63.125000 1694032349.2551
MEM 63.125000 1694032349.3569
MEM 63.125000 1694032349.4580
MEM 63.125000 1694032349.5591
MEM 63.125000 1694032349.6623
MEM 63.125000 1694032349.7680
MEM 63.125000 1694032349.8725
MEM 63.125000 1694032349.9783
MEM 63.125000 1694032350.0839
MEM 63.125000 1694032350.1873
MEM 63.125000 1694032350.2927
MEM 63.125000 1694032350.3966
MEM 63.125000 1694032350.5019
MEM 63.125000 1694032350.6070
MEM 63.125000 1694032350.7100
MEM 63.125000 1694032350.8113
MEM 63.125000 1694032350.9143
MEM 63.125000 1694032351.0165
MEM 63.125000 1694032351.1173
MEM 63.125000 1694032351.2227
MEM 63.125000 1694032351.3268
MEM 63.125000 1694032351.4289
MEM 63.125000 1694032351.5313
MEM 63.125000 1694032351.6366
MEM 63.125000 1694032351.7413
MEM 63.125000 1694032351.8450
MEM 63.125000 1694032351.9487
MEM 63.125000 1694032352.0532
MEM 63.125000 1694032352.1541
MEM 63.125000 1694032352.2586
MEM 63.125000 1694032352.3628
MEM 63.125000 1694032352.4679
MEM 63.125000 1694032352.5728
MEM 63.125000 1694032352.6780
MEM 63.125000 1694032352.7815
MEM 63.125000 1694032352.8871
MEM 63.125000 1694032352.9918
MEM 63.125000 1694032353.0936
MEM 63.125000 1694032353.1958
MEM 63.125000 1694032353.2993
MEM 63.125000 1694032353.4035
MEM 63.125000 1694032353.5062
MEM 63.125000 1694032353.6096
MEM 63.125000 1694032353.7152
MEM 63.125000 1694032353.8174
MEM 63.125000 1694032353.9219
MEM 63.125000 1694032354.0256
MEM 63.125000 1694032354.1309
MEM 63.125000 1694032354.2323
MEM 63.125000 1694032354.3335
MEM 63.125000 1694032354.4392
MEM 63.125000 1694032354.5430
MEM 63.125000 1694032354.6481
MEM 63.125000 1694032354.7532
MEM 63.125000 1694032354.8581
MEM 63.125000 1694032354.9617
MEM 63.125000 1694032355.0633
MEM 63.125000 1694032355.1689
MEM 63.125000 1694032355.2711
MEM 63.125000 1694032355.3767
MEM 63.125000 1694032355.4800
MEM 63.125000 1694032355.5847
MEM 63.125000 1694032355.6854
MEM 63.125000 1694032355.7908
MEM 63.125000 1694032355.8949
MEM 63.125000 1694032355.9958
MEM 63.125000 1694032356.0988
MEM 63.125000 1694032356.2036
MEM 63.125000 1694032356.3091
MEM 63.125000 1694032356.4141
MEM 63.125000 1694032356.5196
MEM 63.125000 1694032356.6253
MEM 63.125000 1694032356.7277
MEM 63.125000 1694032356.8335
MEM 63.125000 1694032356.9346
MEM 63.125000 1694032357.0399
MEM 63.125000 1694032357.1437
MEM 63.125000 1694032357.2443
MEM 63.125000 1694032357.3494
MEM 63.125000 1694032357.4551
MEM 63.125000 1694032357.5574
MEM 63.125000 1694032357.6622
MEM 63.125000 1694032357.7676
MEM 63.125000 1694032357.8731
MEM 63.125000 1694032357.9770
MEM 63.125000 1694032358.0826
MEM 63.125000 1694032358.1872
MEM 63.125000 1694032358.2888
MEM 63.125000 1694032358.3914
MEM 63.125000 1694032358.4968
MEM 63.125000 1694032358.6020
MEM 63.125000 1694032358.7043
MEM 63.125000 1694032358.8098
MEM 63.125000 1694032358.9145
MEM 63.125000 1694032359.0197
MEM 63.125000 1694032359.1229
MEM 63.125000 1694032359.2249
MEM 63.125000 1694032359.3307
MEM 63.125000 1694032359.4343
MEM 63.125000 1694032359.5385
MEM 63.125000 1694032359.6443
MEM 63.125000 1694032359.7501
MEM 63.125000 1694032359.8558
MEM 63.125000 1694032359.9615
MEM 63.125000 1694032360.0650
MEM 63.125000 1694032360.1693
MEM 63.125000 1694032360.2725
MEM 63.125000 1694032360.3747
MEM 63.125000 1694032360.4767
MEM 63.125000 1694032360.5805
MEM 63.125000 1694032360.6835
MEM 63.125000 1694032360.7869
MEM 63.125000 1694032360.8880
MEM 63.125000 1694032360.9916
MEM 63.125000 1694032361.0971
MEM 63.125000 1694032361.2004
MEM 63.125000 1694032361.3019
MEM 63.125000 1694032361.4049
MEM 63.125000 1694032361.5075
MEM 63.125000 1694032361.6119
MEM 63.125000 1694032361.7170
MEM 63.125000 1694032361.8227
MEM 63.125000 1694032361.9282
MEM 63.125000 1694032362.0319
MEM 63.125000 1694032362.1376
MEM 63.125000 1694032362.2392
MEM 63.125000 1694032362.3443
MEM 63.125000 1694032362.4455
MEM 63.125000 1694032362.5504
MEM 63.125000 1694032362.6545
MEM 63.125000 1694032362.7590
MEM 63.125000 1694032362.8632
MEM 63.125000 1694032362.9666
MEM 63.125000 1694032363.0721
MEM 63.125000 1694032363.1740
MEM 63.125000 1694032363.2769
MEM 63.125000 1694032363.3790
MEM 63.125000 1694032363.4836
MEM 63.125000 1694032363.5892
MEM 63.125000 1694032363.6946
MEM 63.125000 1694032363.7991
MEM 63.125000 1694032363.9016
MEM 63.125000 1694032364.0054
MEM 63.125000 1694032364.1109
MEM 63.125000 1694032364.2166
MEM 63.125000 1694032364.3221
MEM 63.125000 1694032364.4244
MEM 63.125000 1694032364.5299
MEM 63.125000 1694032364.6353
MEM 63.125000 1694032364.7399
MEM 63.125000 1694032364.8416
MEM 63.125000 1694032364.9444
MEM 63.125000 1694032365.0492
MEM 63.125000 1694032365.1535
MEM 63.125000 1694032365.2546
MEM 63.128906 1694032365.3604
MEM 63.128906 1694032365.4635
MEM 63.128906 1694032365.5691
MEM 63.128906 1694032365.6727
MEM 63.128906 1694032365.7767
MEM 63.128906 1694032365.8817
MEM 63.128906 1694032365.9867
MEM 63.128906 1694032366.0882
MEM 63.128906 1694032366.1909
MEM 63.128906 1694032366.2948
MEM 63.136719 1694032366.4006
MEM 63.136719 1694032366.5052
MEM 63.136719 1694032366.6073
MEM 63.136719 1694032366.7091
MEM 63.136719 1694032366.8147
MEM 63.136719 1694032366.9203
MEM 63.136719 1694032367.0252
MEM 63.152344 1694032367.1288
MEM 63.152344 1694032367.2300
MEM 63.152344 1694032367.3317
MEM 63.152344 1694032367.4365
MEM 63.152344 1694032367.5402
MEM 63.152344 1694032367.6455
MEM 63.152344 1694032367.7480
MEM 63.152344 1694032367.8538
MEM 63.152344 1694032367.9595
MEM 63.152344 1694032368.0647
MEM 63.152344 1694032368.1683
MEM 63.152344 1694032368.2698
MEM 63.152344 1694032368.3715
MEM 63.164062 1694032368.4742
MEM 63.164062 1694032368.5783
MEM 63.164062 1694032368.6797
MEM 63.164062 1694032368.7855
MEM 63.164062 1694032368.8913
MEM 63.164062 1694032368.9967
MEM 63.164062 1694032369.1022
MEM 63.164062 1694032369.2078
MEM 63.164062 1694032369.3133
MEM 63.164062 1694032369.4190
MEM 63.164062 1694032369.5241
MEM 63.164062 1694032369.6273
MEM 63.164062 1694032369.7304
MEM 63.164062 1694032369.8349
MEM 63.164062 1694032369.9406
MEM 63.164062 1694032370.0411
MEM 63.164062 1694032370.1466
MEM 63.164062 1694032370.2493
MEM 63.164062 1694032370.3549
MEM 63.164062 1694032370.4580
MEM 63.164062 1694032370.5623
MEM 63.195312 1694032370.6652
MEM 63.195312 1694032370.7702
MEM 63.195312 1694032370.8719
MEM 63.195312 1694032370.9728
MEM 63.195312 1694032371.0755
MEM 63.195312 1694032371.1812
MEM 63.195312 1694032371.2870
MEM 63.195312 1694032371.3911
MEM 63.195312 1694032371.4965
MEM 63.195312 1694032371.6022
MEM 63.195312 1694032371.7074
MEM 63.195312 1694032371.8132
MEM 63.195312 1694032371.9163
MEM 63.195312 1694032372.0220
MEM 63.195312 1694032372.1262
MEM 63.195312 1694032372.2314
MEM 63.195312 1694032372.3369
MEM 63.195312 1694032372.4412
MEM 63.195312 1694032372.5430
MEM 63.195312 1694032372.6478
MEM 63.195312 1694032372.7525
MEM 63.195312 1694032372.8540
MEM 63.195312 1694032372.9560
MEM 63.195312 1694032373.0565
MEM 63.195312 1694032373.1619
MEM 63.195312 1694032373.2628
MEM 63.195312 1694032373.3683
MEM 63.195312 1694032373.4722
MEM 63.195312 1694032373.5778
MEM 63.195312 1694032373.6800
MEM 63.195312 1694032373.7856
MEM 63.195312 1694032373.8880
MEM 63.195312 1694032373.9932
MEM 63.195312 1694032374.0968
MEM 63.195312 1694032374.1998
MEM 63.195312 1694032374.3025
MEM 63.195312 1694032374.4060
MEM 63.195312 1694032374.5091
MEM 63.195312 1694032374.6145
MEM 63.195312 1694032374.7150
MEM 63.195312 1694032374.8205
MEM 63.195312 1694032374.9245
MEM 63.195312 1694032375.0300
MEM 63.195312 1694032375.1325
MEM 63.195312 1694032375.2370
MEM 63.195312 1694032375.3389
MEM 63.195312 1694032375.4434
MEM 63.195312 1694032375.5450
MEM 63.195312 1694032375.6473
MEM 63.195312 1694032375.7482
MEM 63.195312 1694032375.8539
MEM 63.195312 1694032375.9594
MEM 63.195312 1694032376.0637
MEM 63.195312 1694032376.1686
MEM 63.195312 1694032376.2718
MEM 63.195312 1694032376.3770
MEM 63.195312 1694032376.4826
MEM 63.195312 1694032376.5849
MEM 63.195312 1694032376.6907
MEM 63.195312 1694032376.7928
MEM 63.195312 1694032376.8974
MEM 63.195312 1694032377.0005
MEM 63.195312 1694032377.1028
MEM 63.195312 1694032377.2070
MEM 63.195312 1694032377.3125
MEM 63.195312 1694032377.4180
MEM 63.195312 1694032377.5213
MEM 63.195312 1694032377.6267
MEM 63.195312 1694032377.7313
MEM 63.195312 1694032377.8329
MEM 63.195312 1694032377.9384
MEM 63.195312 1694032378.0439
MEM 63.195312 1694032378.1462
MEM 63.195312 1694032378.2518
MEM 63.195312 1694032378.3526
MEM 63.195312 1694032378.4582
MEM 63.195312 1694032378.5621
MEM 63.195312 1694032378.6649
MEM 63.195312 1694032378.7659
MEM 63.195312 1694032378.8715
MEM 63.195312 1694032378.9733
MEM 63.195312 1694032379.0786
MEM 63.195312 1694032379.1828
MEM 63.195312 1694032379.2873
MEM 63.195312 1694032379.3920
MEM 63.195312 1694032379.4975
MEM 63.195312 1694032379.5990
MEM 63.195312 1694032379.7009
MEM 63.195312 1694032379.8067
MEM 63.195312 1694032379.9117
MEM 63.195312 1694032380.0144
MEM 63.195312 1694032380.1152
MEM 63.195312 1694032380.2210
MEM 63.195312 1694032380.3218
MEM 63.195312 1694032380.4262
MEM 63.195312 1694032380.5312
MEM 63.195312 1694032380.6366
MEM 63.195312 1694032380.7393
MEM 63.195312 1694032380.8401
MEM 63.195312 1694032380.9437
MEM 63.195312 1694032381.0494
MEM 63.195312 1694032381.1545
MEM 63.195312 1694032381.2600
MEM 63.195312 1694032381.3636
MEM 63.195312 1694032381.4691
MEM 63.195312 1694032381.5748
MEM 63.195312 1694032381.6799
MEM 63.195312 1694032381.7814
MEM 63.195312 1694032381.8866
MEM 63.195312 1694032381.9921
MEM 63.195312 1694032382.0948
MEM 63.195312 1694032382.1968
MEM 63.195312 1694032382.2988
MEM 63.195312 1694032382.4044
MEM 63.195312 1694032382.5079
MEM 63.195312 1694032382.6133
MEM 63.195312 1694032382.7178
MEM 63.195312 1694032382.8223
MEM 63.195312 1694032382.9264
MEM 63.195312 1694032383.0323
MEM 63.195312 1694032383.1370
MEM 63.195312 1694032383.2400
MEM 63.195312 1694032383.3458
MEM 63.195312 1694032383.4501
MEM 63.195312 1694032383.5533
MEM 63.195312 1694032383.6589
MEM 63.195312 1694032383.7598
MEM 63.195312 1694032383.8621
MEM 63.195312 1694032383.9643
MEM 63.195312 1694032384.0685
MEM 63.195312 1694032384.1737
MEM 63.195312 1694032384.2776
MEM 63.195312 1694032384.3787
MEM 63.195312 1694032384.4800
MEM 63.195312 1694032384.5810
MEM 63.195312 1694032384.6820
MEM 63.195312 1694032384.7876
MEM 63.195312 1694032384.8933
MEM 63.195312 1694032384.9970
MEM 63.195312 1694032385.1027
MEM 63.195312 1694032385.2078
MEM 63.195312 1694032385.3097
MEM 63.195312 1694032385.4154
MEM 63.195312 1694032385.5174
MEM 63.195312 1694032385.6222
MEM 63.199219 1694032385.7239
MEM 63.199219 1694032385.8292
MEM 63.199219 1694032385.9351
MEM 63.199219 1694032386.0385
MEM 63.199219 1694032386.1428
MEM 63.199219 1694032386.2486
MEM 63.199219 1694032386.3544
MEM 63.199219 1694032386.4601
MEM 63.199219 1694032386.5624
MEM 63.199219 1694032386.6677
MEM 63.199219 1694032386.7734
MEM 63.199219 1694032386.8791
MEM 63.199219 1694032386.9823
MEM 63.199219 1694032387.0850
MEM 63.203125 1694032387.1891
MEM 63.203125 1694032387.2900
MEM 63.203125 1694032387.3953
MEM 63.203125 1694032387.4990
MEM 63.203125 1694032387.6026
MEM 63.203125 1694032387.7079
MEM 63.203125 1694032387.8134
MEM 63.203125 1694032387.9178
MEM 63.203125 1694032388.0203
MEM 63.203125 1694032388.1244
MEM 63.203125 1694032388.2301
MEM 63.203125 1694032388.3358
MEM 63.203125 1694032388.4401
MEM 63.203125 1694032388.5457
MEM 63.203125 1694032388.6498
MEM 63.203125 1694032388.7526
MEM 63.203125 1694032388.8554
MEM 63.203125 1694032388.9569
MEM 63.203125 1694032389.0620
MEM 63.203125 1694032389.1678
MEM 63.203125 1694032389.2734
MEM 63.203125 1694032389.3777
MEM 63.203125 1694032389.4833
MEM 63.203125 1694032389.5853
MEM 63.203125 1694032389.6867
MEM 63.203125 1694032389.7897
MEM 63.203125 1694032389.8906
MEM 63.203125 1694032389.9935
MEM 63.203125 1694032390.0980
MEM 63.203125 1694032390.2034
